station,date,prcp,tobs
USC00511918,16/07/2010,0,79
USC00511918,17/07/2010,0.02,74
USC00511918,18/07/2010,0,76
USC00511918,19/07/2010,0.01,70
USC00511918,20/07/2010,0.02,74
USC00511918,21/07/2010,0,79
USC00511918,22/07/2010,0,80
USC00511918,23/07/2010,0,72
USC00511918,24/07/2010,0,80
USC00511918,25/07/2010,0,79
USC00511918,26/07/2010,0,71
USC00511918,27/07/2010,0,68
USC00511918,28/07/2010,0,69
USC00511918,29/07/2010,0,77
USC00511918,30/07/2010,0,80
USC00511918,31/07/2010,0,78
USC00511918,01/08/2010,0,74
USC00511918,02/08/2010,0,71
USC00511918,03/08/2010,0,72
USC00511918,04/08/2010,0,72
USC00511918,05/08/2010,0.04,69
USC00511918,06/08/2010,0.01,77
USC00511918,07/08/2010,0,73
USC00511918,08/08/2010,0.01,78
USC00511918,09/08/2010,0,79
USC00511918,10/08/2010,0,83
USC00511918,11/08/2010,0.1,74
USC00511918,12/08/2010,0,77
USC00511918,13/08/2010,0,80
USC00511918,14/08/2010,0,78
USC00511918,15/08/2010,0,79
USC00511918,16/08/2010,0,71
USC00511918,17/08/2010,0.02,73
USC00511918,18/08/2010,0,70
USC00511918,19/08/2010,0,70
USC00511918,20/08/2010,0,77
USC00511918,21/08/2010,0,81
USC00511918,22/08/2010,0,82
USC00511918,23/08/2010,0,74
USC00511918,24/08/2010,0,72
USC00511918,25/08/2010,0.01,70
USC00511918,26/08/2010,0,71
USC00511918,27/08/2010,0,75
USC00511918,28/08/2010,0,81
USC00511918,29/08/2010,0,77
USC00511918,30/08/2010,0,68
USC00511918,31/08/2010,0,67
USC00511918,01/09/2010,0,69
USC00511918,02/09/2010,0,67
USC00511918,03/09/2010,0,77
USC00511918,05/09/2010,0,82
USC00511918,06/09/2010,0,80
USC00511918,07/09/2010,0.02,70
USC00511918,08/09/2010,0,67
USC00511918,09/09/2010,0,69
USC00511918,10/09/2010,0,72
USC00511918,11/09/2010,0,78
USC00511918,12/09/2010,0,80
USC00511918,13/09/2010,0,72
USC00511918,14/09/2010,0,69
USC00511918,15/09/2010,0,78
USC00511918,16/09/2010,0,75
USC00511918,17/09/2010,0,75
USC00511918,18/09/2010,0,74
USC00511918,19/09/2010,0,87
USC00511918,20/09/2010,0.02,73
USC00511918,21/09/2010,0,67
USC00511918,22/09/2010,0.08,72
USC00511918,23/09/2010,0.35,67
USC00511918,24/09/2010,0,74
USC00511918,25/09/2010,0,77
USC00511918,26/09/2010,0,79
USC00511918,27/09/2010,0,68
USC00511918,28/09/2010,0,67
USC00511918,30/09/2010,0,70
USC00511918,01/10/2010,0.19,72
USC00511918,02/10/2010,0,80
USC00511918,03/10/2010,0,78
USC00511918,04/10/2010,0.01,75
USC00511918,05/10/2010,0,76
USC00511918,06/10/2010,0,72
USC00511918,07/10/2010,0,68
USC00511918,08/10/2010,0,78
USC00511918,09/10/2010,0,78
USC00511918,10/10/2010,0,80
USC00511918,11/10/2010,0,79
USC00511918,12/10/2010,0,72
USC00511918,13/10/2010,0,75
USC00511918,14/10/2010,0,67
USC00511918,15/10/2010,0,82
USC00511918,16/10/2010,0,76
USC00511918,17/10/2010,0,76
USC00511918,18/10/2010,0,65
USC00511918,19/10/2010,0,67
USC00511918,20/10/2010,0,68
USC00511918,21/10/2010,0,73
USC00511918,22/10/2010,0,68
USC00511918,23/10/2010,0,73
USC00511918,24/10/2010,0,76
USC00511918,25/10/2010,0,76
USC00511918,26/10/2010,0.02,76
USC00511918,27/10/2010,0.01,76
USC00511918,28/10/2010,0.01,75
USC00511918,29/10/2010,0,73
USC00511918,30/10/2010,0.02,78
USC00511918,31/10/2010,0.01,80
USC00511918,01/11/2010,0.01,70
USC00511918,02/11/2010,0.03,65
USC00511918,03/11/2010,0,70
USC00511918,04/11/2010,0.1,73
USC00511918,05/11/2010,0,75
USC00511918,06/11/2010,0,76
USC00511918,07/11/2010,0,80
USC00511918,08/11/2010,0,77
USC00511918,09/11/2010,0,80
USC00511918,10/11/2010,0,68
USC00511918,11/11/2010,0.01,73
USC00511918,12/11/2010,0,72
USC00511918,13/11/2010,0,74
USC00511918,14/11/2010,0,73
USC00511918,15/11/2010,0.01,70
USC00511918,16/11/2010,0.04,63
USC00511918,17/11/2010,0.02,66
USC00511918,18/11/2010,0,68
USC00511918,19/11/2010,0.34,67
USC00511918,20/11/2010,0,70
USC00511918,21/11/2010,0,76
USC00511918,22/11/2010,0.02,68
USC00511918,23/11/2010,0,64
USC00511918,24/11/2010,0,72
USC00511918,25/11/2010,0.01,75
USC00511918,26/11/2010,0,78
USC00511918,27/11/2010,0,76
USC00511918,28/11/2010,0.06,73
USC00511918,29/11/2010,0.02,65
USC00511918,30/11/2010,0,67
USC00511918,01/12/2010,0.13,70
USC00511918,02/12/2010,0,74
USC00511918,03/12/2010,0.01,74
USC00511918,04/12/2010,0,75
USC00511918,05/12/2010,0,69
USC00511918,06/12/2010,0,65
USC00511918,07/12/2010,0,66
USC00511918,08/12/2010,0,68
USC00511918,09/12/2010,0.04,77
USC00511918,10/12/2010,1.8,65
USC00511918,11/12/2010,0.8,72
USC00511918,12/12/2010,0.01,65
USC00511918,13/12/2010,0,66
USC00511918,14/12/2010,0.01,74
USC00511918,15/12/2010,0,66
USC00511918,16/12/2010,0,63
USC00511918,17/12/2010,0,63
USC00511918,18/12/2010,0,69
USC00511918,19/12/2010,4,69
USC00511918,20/12/2010,3.05,73
USC00511918,21/12/2010,0.17,72
USC00511918,22/12/2010,0.04,68
USC00511918,23/12/2010,0,67
USC00511918,24/12/2010,0.05,69
USC00511918,25/12/2010,0.01,74
USC00511918,26/12/2010,3,72
USC00511918,27/12/2010,0.01,76
USC00511918,28/12/2010,1.67,70
USC00511918,29/12/2010,0,73
USC00511918,30/12/2010,0.02,70
USC00511918,31/12/2010,0,76
USC00511918,01/01/2011,0,72
USC00511918,02/01/2011,0,71
USC00511918,03/01/2011,0,70
USC00511918,04/01/2011,0,62
USC00511918,05/01/2011,0,61
USC00511918,07/01/2011,0,67
USC00511918,08/01/2011,0,66
USC00511918,09/01/2011,0,68
USC00511918,10/01/2011,0,72
USC00511918,11/01/2011,0.08,58
USC00511918,12/01/2011,0.44,71
USC00511918,13/01/2011,3.44,66
USC00511918,14/01/2011,0.31,75
USC00511918,16/01/2011,0.02,68
USC00511918,17/01/2011,0.03,66
USC00511918,18/01/2011,0,63
USC00511918,19/01/2011,0.01,63
USC00511918,20/01/2011,0,62
USC00511918,21/01/2011,0,70
USC00511918,22/01/2011,0,65
USC00511918,23/01/2011,0,64
USC00511918,24/01/2011,0,69
USC00511918,25/01/2011,0,61
USC00511918,26/01/2011,0,61
USC00511918,27/01/2011,0,67
USC00511918,28/01/2011,0,72
USC00511918,29/01/2011,0,69
USC00511918,30/01/2011,0,61
USC00511918,31/01/2011,0.2,64
USC00511918,01/02/2011,0.23,56
USC00511918,02/02/2011,0.01,61
USC00511918,03/02/2011,0,62
USC00511918,04/02/2011,0,61
USC00511918,05/02/2011,0,63
USC00511918,06/02/2011,0.29,70
USC00511918,07/02/2011,1.14,67
USC00511918,08/02/2011,0.15,65
USC00511918,09/02/2011,0,62
USC00511918,10/02/2011,0.23,68
USC00511918,11/02/2011,0.02,68
USC00511918,12/02/2011,0.35,66
USC00511918,13/02/2011,0.04,73
USC00511918,14/02/2011,0.13,69
USC00511918,15/02/2011,0.02,65
USC00511918,16/02/2011,0.01,73
USC00511918,17/02/2011,0,66
USC00511918,18/02/2011,0,75
USC00511918,19/02/2011,0,71
USC00511918,20/02/2011,0,74
USC00511918,21/02/2011,0,75
USC00511918,22/02/2011,0.1,65
USC00511918,23/02/2011,0.01,65
USC00511918,24/02/2011,0.05,65
USC00511918,25/02/2011,0,63
USC00511918,26/02/2011,0.18,69
USC00511918,27/02/2011,0,67
USC00511918,28/02/2011,0,65
USC00511918,01/03/2011,0,64
USC00511918,02/03/2011,0,61
USC00511918,03/03/2011,0.03,72
USC00511918,04/03/2011,0.6,73
USC00511918,06/03/2011,0,73
USC00511918,07/03/2011,0.03,76
USC00511918,08/03/2011,0,66
USC00511918,09/03/2011,0.01,69
USC00511918,10/03/2011,0.1,69
USC00511918,11/03/2011,0.04,79
USC00511918,12/03/2011,0,77
USC00511918,13/03/2011,0.01,72
USC00511918,14/03/2011,0,63
USC00511918,15/03/2011,0,73
USC00511918,16/03/2011,0,75
USC00511918,18/03/2011,0,72
USC00511918,19/03/2011,0,75
USC00511918,20/03/2011,0.06,73
USC00511918,21/03/2011,0,69
USC00511918,22/03/2011,0.01,70
USC00511918,23/03/2011,0,72
USC00511918,24/03/2011,0,71
USC00511918,25/03/2011,0,71
USC00511918,26/03/2011,0,75
USC00511918,27/03/2011,0.04,73
USC00511918,28/03/2011,0,66
USC00511918,29/03/2011,0,75
USC00511918,30/03/2011,0,75
USC00511918,31/03/2011,0,61
USC00511918,01/04/2011,0,75
USC00511918,02/04/2011,0.01,73
USC00511918,03/04/2011,0,76
USC00511918,04/04/2011,0,64
USC00511918,05/04/2011,0,72
USC00511918,06/04/2011,0,71
USC00511918,07/04/2011,0.37,67
USC00511918,08/04/2011,0.4,69
USC00511918,09/04/2011,0.04,77
USC00511918,10/04/2011,0,76
USC00511918,11/04/2011,0,74
USC00511918,12/04/2011,0,72
USC00511918,13/04/2011,0,64
USC00511918,14/04/2011,0,74
USC00511918,15/04/2011,0,71
USC00511918,16/04/2011,0.12,79
USC00511918,17/04/2011,0,75
USC00511918,18/04/2011,0,67
USC00511918,19/04/2011,0,66
USC00511918,20/04/2011,0,66
USC00511918,21/04/2011,0,71
USC00511918,22/04/2011,0,84
USC00511918,23/04/2011,0,76
USC00511918,24/04/2011,0,77
USC00511918,25/04/2011,0,69
USC00511918,26/04/2011,0.03,68
USC00511918,27/04/2011,0,69
USC00511918,28/04/2011,0,72
USC00511918,29/04/2011,0,78
USC00511918,30/04/2011,0.2,74
USC00511918,01/05/2011,0,76
USC00511918,02/05/2011,0,65
USC00511918,03/05/2011,0.76,69
USC00511918,04/05/2011,0.1,70
USC00511918,05/05/2011,0.02,71
USC00511918,06/05/2011,0.03,69
USC00511918,07/05/2011,0.6,72
USC00511918,08/05/2011,0.72,70
USC00511918,09/05/2011,0.53,70
USC00511918,10/05/2011,0.03,74
USC00511918,11/05/2011,0.01,70
USC00511918,12/05/2011,0.04,70
USC00511918,13/05/2011,0.03,71
USC00511918,14/05/2011,0,79
USC00511918,15/05/2011,0,78
USC00511918,16/05/2011,0,71
USC00511918,17/05/2011,0,68
USC00511918,18/05/2011,0,68
USC00511918,19/05/2011,0.03,66
USC00511918,20/05/2011,0,70
USC00511918,21/05/2011,0,77
USC00511918,22/05/2011,0,76
USC00511918,23/05/2011,0.01,75
USC00511918,24/05/2011,0,73
USC00511918,25/05/2011,0,75
USC00511918,26/05/2011,0,76
USC00511918,27/05/2011,0,77
USC00511918,28/05/2011,0,77
USC00511918,29/05/2011,0,77
USC00511918,30/05/2011,0,79
USC00511918,31/05/2011,0,73
USC00511918,01/06/2011,0.02,73
USC00511918,02/06/2011,0,76
USC00511918,03/06/2011,0.03,70
USC00511918,04/06/2011,0.58,71
USC00511918,05/06/2011,0.02,80
USC00511918,06/06/2011,0,70
USC00511918,07/06/2011,0,68
USC00511918,08/06/2011,0.1,74
USC00511918,09/06/2011,0,75
USC00511918,10/06/2011,0,75
USC00511918,11/06/2011,0,78
USC00511918,12/06/2011,0.02,76
USC00511918,13/06/2011,0,69
USC00511918,14/06/2011,0,73
USC00511918,15/06/2011,0,76
USC00511918,16/06/2011,0.01,72
USC00511918,17/06/2011,0,72
USC00511918,18/06/2011,0,80
USC00511918,19/06/2011,0,76
USC00511918,20/06/2011,0.01,71
USC00511918,21/06/2011,0.03,68
USC00511918,22/06/2011,0.1,71
USC00511918,23/06/2011,0.01,72
USC00511918,24/06/2011,0,75
USC00511918,25/06/2011,0,80
USC00511918,26/06/2011,0,75
USC00511918,27/06/2011,0,74
USC00511918,28/06/2011,0,74
USC00511918,29/06/2011,0,69
USC00511918,30/06/2011,0,70
USC00511918,01/07/2011,0,68
USC00511918,02/07/2011,0.02,79
USC00511918,03/07/2011,0,77
USC00511918,04/07/2011,0,77
USC00511918,05/07/2011,0,70
USC00511918,06/07/2011,0,74
USC00511918,07/07/2011,0.03,71
USC00511918,08/07/2011,0,75
USC00511918,09/07/2011,0,76
USC00511918,10/07/2011,0.02,79
USC00511918,11/07/2011,0,71
USC00511918,12/07/2011,0,67
USC00511918,13/07/2011,0,72
USC00511918,14/07/2011,0,67
USC00511918,15/07/2011,0,76
USC00511918,16/07/2011,0,78
USC00511918,17/07/2011,0.02,79
USC00511918,18/07/2011,0,75
USC00511918,19/07/2011,0,73
USC00511918,20/07/2011,0,72
USC00511918,21/07/2011,0,75
USC00511918,22/07/2011,0.01,74
USC00511918,23/07/2011,0,77
USC00511918,24/07/2011,0,78
USC00511918,25/07/2011,0,79
USC00511918,26/07/2011,0,80
USC00511918,27/07/2011,0.31,75
USC00511918,28/07/2011,0.01,76
USC00511918,29/07/2011,0.07,70
USC00511918,30/07/2011,0.14,77
USC00511918,31/07/2011,0,79
USC00511918,01/08/2011,0,67
USC00511918,02/08/2011,0.01,70
USC00511918,03/08/2011,0,75
USC00511918,04/08/2011,0,75
USC00511918,05/08/2011,0,79
USC00511918,06/08/2011,0,72
USC00511918,07/08/2011,0,79
USC00511918,08/08/2011,0,70
USC00511918,09/08/2011,0,71
USC00511918,10/08/2011,0,71
USC00511918,11/08/2011,0,74
USC00511918,12/08/2011,0,67
USC00511918,13/08/2011,0,78
USC00511918,14/08/2011,0,78
USC00511918,15/08/2011,0,75
USC00511918,16/08/2011,0.01,73
USC00511918,17/08/2011,0.03,71
USC00511918,18/08/2011,0,72
USC00511918,19/08/2011,0.01,79
USC00511918,21/08/2011,0.05,77
USC00511918,22/08/2011,0,74
USC00511918,23/08/2011,0,70
USC00511918,24/08/2011,0,74
USC00511918,25/08/2011,0,79
USC00511918,26/08/2011,0,74
USC00511918,27/08/2011,0,77
USC00511918,28/08/2011,0.08,80
USC00511918,29/08/2011,0.14,70
USC00511918,30/08/2011,0,71
USC00511918,31/08/2011,0,69
USC00511918,01/09/2011,0.01,79
USC00511918,02/09/2011,0,75
USC00511918,03/09/2011,0,80
USC00511918,04/09/2011,0,79
USC00511918,05/09/2011,0,75
USC00511918,06/09/2011,0.08,66
USC00511918,07/09/2011,0.02,64
USC00511918,08/09/2011,0,66
USC00511918,09/09/2011,0,68
USC00511918,10/09/2011,0,79
USC00511918,11/09/2011,0,79
USC00511918,12/09/2011,0,71
USC00511918,13/09/2011,0,68
USC00511918,14/09/2011,0,69
USC00511918,15/09/2011,0,73
USC00511918,16/09/2011,0,75
USC00511918,17/09/2011,0,79
USC00511918,18/09/2011,0.01,78
USC00511918,19/09/2011,0,72
USC00511918,20/09/2011,0,74
USC00511918,21/09/2011,0,72
USC00511918,22/09/2011,0,77
USC00511918,23/09/2011,0,73
USC00511918,24/09/2011,0,78
USC00511918,25/09/2011,0,72
USC00511918,26/09/2011,0,66
USC00511918,27/09/2011,0,69
USC00511918,28/09/2011,0.01,68
USC00511918,29/09/2011,0,74
USC00511918,30/09/2011,0,69
USC00511918,01/10/2011,0,80
USC00511918,02/10/2011,0,82
USC00511918,03/10/2011,0,74
USC00511918,04/10/2011,0,75
USC00511918,05/10/2011,0.01,76
USC00511918,06/10/2011,0,77
USC00511918,07/10/2011,0,81
USC00511918,08/10/2011,0,86
USC00511918,09/10/2011,0,79
USC00511918,10/10/2011,0,76
USC00511918,11/10/2011,0.01,69
USC00511918,12/10/2011,0,65
USC00511918,13/10/2011,0,65
USC00511918,14/10/2011,0,68
USC00511918,15/10/2011,0.01,73
USC00511918,16/10/2011,0,81
USC00511918,17/10/2011,0,65
USC00511918,18/10/2011,0,65
USC00511918,19/10/2011,0.01,65
USC00511918,20/10/2011,0,67
USC00511918,21/10/2011,0,74
USC00511918,22/10/2011,0.01,75
USC00511918,23/10/2011,0,80
USC00511918,24/10/2011,0.65,75
USC00511918,25/10/2011,0.02,68
USC00511918,26/10/2011,0.01,69
USC00511918,27/10/2011,0,64
USC00511918,28/10/2011,0,68
USC00511918,29/10/2011,0,73
USC00511918,30/10/2011,0,76
USC00511918,31/10/2011,0,67
USC00511918,01/11/2011,0.08,69
USC00511918,02/11/2011,0.26,74
USC00511918,03/11/2011,0.02,74
USC00511918,04/11/2011,0,82
USC00511918,05/11/2011,0,76
USC00511918,07/11/2011,0,78
USC00511918,08/11/2011,0,71
USC00511918,09/11/2011,0.01,73
USC00511918,10/11/2011,0,73
USC00511918,11/11/2011,0.09,70
USC00511918,12/11/2011,0,73
USC00511918,13/11/2011,0,71
USC00511918,14/11/2011,0,73
USC00511918,15/11/2011,0,65
USC00511918,16/11/2011,0,67
USC00511918,17/11/2011,0,74
USC00511918,18/11/2011,0,78
USC00511918,19/11/2011,0,75
USC00511918,20/11/2011,0,75
USC00511918,21/11/2011,0,75
USC00511918,22/11/2011,0,72
USC00511918,23/11/2011,0.01,72
USC00511918,24/11/2011,0,68
USC00511918,25/11/2011,0,67
USC00511918,26/11/2011,0,77
USC00511918,27/11/2011,0.05,74
USC00511918,28/11/2011,0,71
USC00511918,29/11/2011,0,69
USC00511918,30/11/2011,0.02,64
USC00511918,01/12/2011,0,66
USC00511918,02/12/2011,0.01,69
USC00511918,03/12/2011,0,69
USC00511918,04/12/2011,0,70
USC00511918,05/12/2011,0,71
USC00511918,06/12/2011,0,73
USC00511918,07/12/2011,0,65
USC00511918,08/12/2011,0,71
USC00511918,09/12/2011,0.05,65
USC00511918,10/12/2011,0.03,75
USC00511918,11/12/2011,0.29,72
USC00511918,12/12/2011,0.03,74
USC00511918,13/12/2011,0.1,67
USC00511918,14/12/2011,0.06,65
USC00511918,15/12/2011,0.01,68
USC00511918,16/12/2011,0.01,66
USC00511918,17/12/2011,0,73
USC00511918,18/12/2011,0,74
USC00511918,19/12/2011,0,76
USC00511918,20/12/2011,0,72
USC00511918,21/12/2011,0.03,69
USC00511918,22/12/2011,0.02,71
USC00511918,23/12/2011,0.01,70
USC00511918,24/12/2011,0.01,70
USC00511918,25/12/2011,0,73
USC00511918,26/12/2011,0,71
USC00511918,27/12/2011,0,76
USC00511918,28/12/2011,0,72
USC00511918,29/12/2011,0,77
USC00511918,30/12/2011,0,70
USC00511918,31/12/2011,0.01,65
USC00511918,01/01/2012,0,67
USC00511918,03/01/2012,0,64
USC00511918,04/01/2012,0,75
USC00511918,05/01/2012,0,64
USC00511918,06/01/2012,0,69
USC00511918,07/01/2012,0,62
USC00511918,08/01/2012,0,61
USC00511918,09/01/2012,0,62
USC00511918,10/01/2012,0,63
USC00511918,11/01/2012,0,64
USC00511918,12/01/2012,0,65
USC00511918,13/01/2012,0,63
USC00511918,14/01/2012,0,63
USC00511918,15/01/2012,0,74
USC00511918,16/01/2012,0.02,75
USC00511918,17/01/2012,0,75
USC00511918,18/01/2012,0,74
USC00511918,19/01/2012,0,66
USC00511918,20/01/2012,0,62
USC00511918,21/01/2012,0,71
USC00511918,22/01/2012,0,73
USC00511918,23/01/2012,0.01,62
USC00511918,24/01/2012,0,69
USC00511918,25/01/2012,0,62
USC00511918,26/01/2012,0,74
USC00511918,27/01/2012,0.33,65
USC00511918,28/01/2012,0,62
USC00511918,29/01/2012,0.01,73
USC00511918,30/01/2012,0.01,69
USC00511918,31/01/2012,0,71
USC00511918,01/02/2012,0,63
USC00511918,02/02/2012,0,69
USC00511918,03/02/2012,0,60
USC00511918,04/02/2012,0,62
USC00511918,05/02/2012,0,68
USC00511918,06/02/2012,0.15,66
USC00511918,07/02/2012,0.3,72
USC00511918,08/02/2012,0.39,56
USC00511918,09/02/2012,0,59
USC00511918,10/02/2012,0,56
USC00511918,11/02/2012,0,78
USC00511918,12/02/2012,0,66
USC00511918,13/02/2012,0,63
USC00511918,14/02/2012,0,62
USC00511918,15/02/2012,0,64
USC00511918,16/02/2012,0,70
USC00511918,17/02/2012,0,70
USC00511918,18/02/2012,0,73
USC00511918,19/02/2012,0.01,70
USC00511918,20/02/2012,0,73
USC00511918,21/02/2012,0,70
USC00511918,22/02/2012,0,71
USC00511918,23/02/2012,0.05,70
USC00511918,24/02/2012,0,67
USC00511918,25/02/2012,0,70
USC00511918,26/02/2012,0.01,70
USC00511918,27/02/2012,0.38,64
USC00511918,28/02/2012,0,66
USC00511918,29/02/2012,0.01,74
USC00511918,01/03/2012,0,74
USC00511918,02/03/2012,0,73
USC00511918,03/03/2012,0,72
USC00511918,04/03/2012,0.05,66
USC00511918,05/03/2012,0.7,64
USC00511918,06/03/2012,2.83,70
USC00511918,07/03/2012,0.91,65
USC00511918,08/03/2012,0,66
USC00511918,09/03/2012,0,66
USC00511918,10/03/2012,0.19,72
USC00511918,11/03/2012,0,74
USC00511918,12/03/2012,0,68
USC00511918,13/03/2012,0,65
USC00511918,14/03/2012,0,68
USC00511918,15/03/2012,0,67
USC00511918,16/03/2012,0.02,70
USC00511918,17/03/2012,0,74
USC00511918,18/03/2012,0.02,69
USC00511918,19/03/2012,0.02,65
USC00511918,20/03/2012,0,63
USC00511918,21/03/2012,0,65
USC00511918,22/03/2012,0,70
USC00511918,23/03/2012,0,69
USC00511918,24/03/2012,0,73
USC00511918,25/03/2012,0,72
USC00511918,26/03/2012,0.03,74
USC00511918,27/03/2012,0,63
USC00511918,28/03/2012,0,59
USC00511918,29/03/2012,0,58
USC00511918,30/03/2012,0,71
USC00511918,31/03/2012,0,74
USC00511918,01/04/2012,0,72
USC00511918,02/04/2012,0,66
USC00511918,03/04/2012,0,61
USC00511918,04/04/2012,0,66
USC00511918,05/04/2012,0,71
USC00511918,06/04/2012,0,71
USC00511918,07/04/2012,0.04,74
USC00511918,08/04/2012,0,77
USC00511918,09/04/2012,0.03,68
USC00511918,10/04/2012,0.19,65
USC00511918,11/04/2012,0.06,74
USC00511918,12/04/2012,0,75
USC00511918,13/04/2012,0,64
USC00511918,14/04/2012,0,75
USC00511918,15/04/2012,0,74
USC00511918,16/04/2012,0,71
USC00511918,17/04/2012,0,72
USC00511918,18/04/2012,0,72
USC00511918,19/04/2012,0,72
USC00511918,20/04/2012,0,64
USC00511918,21/04/2012,0,75
USC00511918,22/04/2012,0.08,65
USC00511918,23/04/2012,0.02,69
USC00511918,24/04/2012,0,70
USC00511918,25/04/2012,0,69
USC00511918,26/04/2012,0,66
USC00511918,27/04/2012,0,65
USC00511918,28/04/2012,0,78
USC00511918,29/04/2012,0,74
USC00511918,30/04/2012,0,77
USC00511918,01/05/2012,0,70
USC00511918,02/05/2012,0.01,69
USC00511918,03/05/2012,0.03,68
USC00511918,04/05/2012,0,70
USC00511918,05/05/2012,0.02,76
USC00511918,06/05/2012,0,74
USC00511918,07/05/2012,0,68
USC00511918,08/05/2012,0,71
USC00511918,09/05/2012,0,68
USC00511918,10/05/2012,0,64
USC00511918,11/05/2012,0,65
USC00511918,12/05/2012,0,74
USC00511918,13/05/2012,0,75
USC00511918,14/05/2012,0,63
USC00511918,15/05/2012,0,64
USC00511918,16/05/2012,0.01,71
USC00511918,17/05/2012,0,72
USC00511918,18/05/2012,0,71
USC00511918,19/05/2012,0,76
USC00511918,20/05/2012,0,79
USC00511918,21/05/2012,0,68
USC00511918,22/05/2012,0,71
USC00511918,23/05/2012,0,73
USC00511918,24/05/2012,0.01,75
USC00511918,25/05/2012,0,74
USC00511918,26/05/2012,0,76
USC00511918,27/05/2012,0,78
USC00511918,28/05/2012,0,76
USC00511918,29/05/2012,0,77
USC00511918,30/05/2012,0,74
USC00511918,31/05/2012,0,71
USC00511918,01/06/2012,0.01,73
USC00511918,02/06/2012,0.02,76
USC00511918,03/06/2012,0,76
USC00511918,04/06/2012,0,74
USC00511918,05/06/2012,0,71
USC00511918,06/06/2012,0.01,72
USC00511918,07/06/2012,0,73
USC00511918,08/06/2012,0,77
USC00511918,09/06/2012,0,77
USC00511918,10/06/2012,0,77
USC00511918,11/06/2012,0,79
USC00511918,12/06/2012,0,77
USC00511918,13/06/2012,0.03,77
USC00511918,14/06/2012,0,78
USC00511918,16/06/2012,,78
USC00511918,17/06/2012,0,81
USC00511918,18/06/2012,0,76
USC00511918,19/06/2012,0,74
USC00511918,20/06/2012,0.02,71
USC00511918,21/06/2012,0,78
USC00511918,22/06/2012,0,71
USC00511918,23/06/2012,0.1,76
USC00511918,24/06/2012,0,81
USC00511918,25/06/2012,0.01,73
USC00511918,26/06/2012,0,72
USC00511918,27/06/2012,0.01,72
USC00511918,28/06/2012,0,74
USC00511918,29/06/2012,0,72
USC00511918,30/06/2012,0,79
USC00511918,01/07/2012,0,77
USC00511918,02/07/2012,0,73
USC00511918,03/07/2012,0,73
USC00511918,04/07/2012,0.2,79
USC00511918,05/07/2012,0.01,74
USC00511918,06/07/2012,0,74
USC00511918,08/07/2012,0,79
USC00511918,09/07/2012,0,73
USC00511918,10/07/2012,0,72
USC00511918,11/07/2012,0,77
USC00511918,12/07/2012,0,71
USC00511918,13/07/2012,0,75
USC00511918,14/07/2012,0,81
USC00511918,15/07/2012,0,81
USC00511918,16/07/2012,0.03,73
USC00511918,17/07/2012,0,74
USC00511918,18/07/2012,0,81
USC00511918,19/07/2012,0,79
USC00511918,20/07/2012,0,77
USC00511918,21/07/2012,0.15,76
USC00511918,22/07/2012,0.04,69
USC00511918,23/07/2012,0,78
USC00511918,24/07/2012,0,81
USC00511918,25/07/2012,0,84
USC00511918,26/07/2012,0,86
USC00511918,27/07/2012,0,80
USC00511918,28/07/2012,0,76
USC00511918,29/07/2012,0.03,74
USC00511918,30/07/2012,0,80
USC00511918,31/07/2012,0,76
USC00511918,01/08/2012,0,76
USC00511918,02/08/2012,0,68
USC00511918,03/08/2012,0,72
USC00511918,04/08/2012,0,80
USC00511918,05/08/2012,0,80
USC00511918,06/08/2012,0.01,67
USC00511918,07/08/2012,0,74
USC00511918,08/08/2012,0,73
USC00511918,09/08/2012,0,69
USC00511918,10/08/2012,0,65
USC00511918,11/08/2012,0,78
USC00511918,12/08/2012,0,79
USC00511918,13/08/2012,0,75
USC00511918,14/08/2012,0.06,72
USC00511918,15/08/2012,0,75
USC00511918,16/08/2012,0,75
USC00511918,17/08/2012,0,70
USC00511918,18/08/2012,0,80
USC00511918,19/08/2012,0,81
USC00511918,20/08/2012,0,72
USC00511918,21/08/2012,0,67
USC00511918,22/08/2012,0,69
USC00511918,23/08/2012,0,67
USC00511918,24/08/2012,0,71
USC00511918,25/08/2012,0,78
USC00511918,26/08/2012,0,81
USC00511918,27/08/2012,0,72
USC00511918,28/08/2012,0.04,73
USC00511918,29/08/2012,0,78
USC00511918,30/08/2012,0,73
USC00511918,31/08/2012,0,69
USC00511918,01/09/2012,0,80
USC00511918,02/09/2012,0,76
USC00511918,03/09/2012,0,77
USC00511918,04/09/2012,0,74
USC00511918,05/09/2012,0.01,77
USC00511918,06/09/2012,0,81
USC00511918,07/09/2012,0.03,71
USC00511918,08/09/2012,0.1,79
USC00511918,09/09/2012,0,73
USC00511918,10/09/2012,0.03,74
USC00511918,11/09/2012,0,73
USC00511918,12/09/2012,0,68
USC00511918,13/09/2012,0,72
USC00511918,14/09/2012,0,72
USC00511918,15/09/2012,0,74
USC00511918,16/09/2012,0,81
USC00511918,17/09/2012,0,68
USC00511918,18/09/2012,0,67
USC00511918,19/09/2012,0.03,68
USC00511918,20/09/2012,0.16,71
USC00511918,21/09/2012,0.08,68
USC00511918,22/09/2012,0,81
USC00511918,23/09/2012,0.02,75
USC00511918,24/09/2012,0,75
USC00511918,25/09/2012,0,75
USC00511918,26/09/2012,0,68
USC00511918,27/09/2012,0,72
USC00511918,28/09/2012,0,74
USC00511918,29/09/2012,0,73
